rfp_group,rfp_name,curryr_rev,prevyr_rev,growth,volume_tier,growth_tier,rebate_rate,rebate,,,total_rev,rebate,net_rev,
2261,RFP_NAME_A,0,0,,,,0,0,,,,,,
2262,RFP_NAME_A,756.81,609.87,0.240936593,,G3,0,0,,,,,,
2271,RFP_NAME_A,98.36,128.96,-0.237282878,,,0,0,,,,,,
2279,RFP_NAME_A,15606.05,14794.72,0.054839159,V2,,0,0,,,,,,
2280,RFP_NAME_A,0,34.13,-1,,,0,0,,,,,,
2281,RFP_NAME_A,0,0,,,,0,0,,,,,,
2286,RFP_NAME_A,0,0,,,,0,0,,,,,,
2289,RFP_NAME_A,1278.8,1463.1,-0.125965416,,,0,0,,,,,,
2291,RFP_NAME_A,26597.61,31525.77,-0.156321638,V3,,0,0,,,,,,
5002,RFP_NAME_A,17092.93,14405.67,0.186541827,V2,G2,0.05,854.6465,,,,,,
5011,RFP_NAME_A,8399.28,8521.66,-0.014361052,,,0,0,,,,,,
5021,RFP_NAME_A,27230.89,24296.63,0.120768189,V3,G1,0.03,816.9267,,,,,,
5028,RFP_NAME_A,0,0,,,,0,0,,,,,,
5034,RFP_NAME_A,0,0,,,,0,0,,,,,,
5039,RFP_NAME_A,1748.09,1568.36,0.114597414,,G1,0,0,,,,,,
5044,RFP_NAME_A,0,0,,,,0,0,,,,,,
5047,RFP_NAME_A,64.48,10878.33,-0.99407262,,,0,0,,,,,,
5049,RFP_NAME_A,6286.94,5485.96,0.146005439,,G1,0,0,,,,,,
5056,RFP_NAME_A,697.61,827.94,-0.157414789,,,0,0,,,,,,
5059,RFP_NAME_A,0,0,,,,0,0,,,,,,
5060,RFP_NAME_A,7713.03,7840.29,-0.016231542,,,0,0,,,,,,
5065,RFP_NAME_A,46072.38,37088.75,0.242219811,V4,G3,0.11,5067.9618,,,,,,
5078,RFP_NAME_A,0,0,,,,0,0,,,,,,
7001,RFP_NAME_A,1653.13,2752.29,-0.399361986,,,0,0,,,,,,
7005,RFP_NAME_A,0,0,,,,0,0,,,,,,
7006,RFP_NAME_A,0,0,,,,0,0,,,,,,
7012,RFP_NAME_A,1466.19,2519.68,-0.41810468,,,0,0,,,,,,
7020,RFP_NAME_A,1270.46,1680.6,-0.244043794,,,0,0,,,,,,
7021,RFP_NAME_A,89.98,558.46,-0.838878344,,,0,0,,,,,,
7027,RFP_NAME_A,0,0,,,,0,0,,,,,,
7036,RFP_NAME_A,513.18,677.4,-0.242426926,,,0,0,,,,,,
7037,RFP_NAME_A,3226.1,2589.25,0.245959255,,G3,0,0,,,,,,
7039,RFP_NAME_A,3659.66,3317.52,0.103131255,,G1,0,0,,,,,,
7040,RFP_NAME_A,6094.51,4711.74,0.293473324,,G3,0,0,,,,,,
7041,RFP_NAME_A,3262.35,2523.58,0.292746812,,G3,0,0,,,,,,
7042,RFP_NAME_A,1929.5,3521.95,-0.452150087,,,0,0,,,,,,
7043,RFP_NAME_A,3335.39,2653.79,0.256840217,,G3,0,0,,,,,,
7046,RFP_NAME_A,3234.23,3236.27,-0.000630355,,,0,0,,,,,,
7049,RFP_NAME_A,6886.54,4803.4,0.43368031,,G3,0,0,,,,,,
7050,RFP_NAME_A,192.4,0,inf,,,0,0,,,,,,
7051,RFP_NAME_A,0,196.72,-1,,,0,0,,,,,,
7052,RFP_NAME_A,0,0,,,,0,0,,,,,,
7053,RFP_NAME_A,2451.59,5250.23,-0.533050933,,,0,0,,,,,,
7054,RFP_NAME_A,0,0,,,,0,0,,,,,,
7058,RFP_NAME_A,503.95,535.94,-0.059689517,,,0,0,,,,,,
7060,RFP_NAME_A,0,0,,,,0,0,,,,,,
7062,RFP_NAME_A,1867.68,2502.27,-0.253605726,,,0,0,,,,,,
7071,RFP_NAME_A,0,0,,,,0,0,,,,,,
7072,RFP_NAME_A,0,0,,,,0,0,,,,,,
7074,RFP_NAME_A,312.9,876.67,-0.643081205,,,0,0,,,,,,
7075,RFP_NAME_A,7301.07,7566.55,-0.035086004,,,0,0,,,,,,
7083,RFP_NAME_A,6128.9,7922.91,-0.226433217,,,0,0,,,,,,
7084,RFP_NAME_A,2280.17,2318.99,-0.016740046,,,0,0,,,,,,
7085,RFP_NAME_A,0,0,,,,0,0,,,,,,
7087,RFP_NAME_A,0,0,,,,0,0,,,,,,
9001,RFP_NAME_A,2446.54,1697.45,0.441303131,,G3,0,0,,,,,,
9003,RFP_NAME_A,612.72,0,inf,,,0,0,,,,,,
9009,RFP_NAME_A,271.84,118.66,1.29091522,,G3,0,0,,,,,,
9010,RFP_NAME_A,0,0,,,,0,0,,,,,,
9011,RFP_NAME_A,237.32,779.94,-0.695720184,,,0,0,,,,,,
9014,RFP_NAME_A,275.65,0,inf,,,0,0,,,,,,
9016,RFP_NAME_A,6908.05,18761.05,-0.631787666,,,0,0,,,,,,
9018,RFP_NAME_A,0,1400.14,-1,,,0,0,,,,,,
9023,RFP_NAME_A,0,0,,,,0,0,,,,,,
9024,RFP_NAME_A,0,0,,,,0,0,,,,,,
9031,RFP_NAME_A,0,440.02,-1,,,0,0,,,,,,
9033,RFP_NAME_A,0,22185.21,-1,,,0,0,,,,,,
9035,RFP_NAME_A,0,0,,,,0,0,,,,,,
9039,RFP_NAME_A,0,0,,,,0,0,,,,,,
9040,RFP_NAME_A,0,0,,,,0,0,,,,,,
30010,RFP_NAME_A,9693.42,6956.78,0.393377396,V1,G3,0.05,484.671,,,,,,
30011,RFP_NAME_A,1503.41,1566.72,-0.040409263,,,0,0,,,,,,
30012,RFP_NAME_A,2175.05,2484.62,-0.124594505,,,0,0,,,,,,
30015,RFP_NAME_A,0,0,,,,0,0,,,,,,
30016,RFP_NAME_A,0,231.97,-1,,,0,0,,,,,,
30023,RFP_NAME_A,3807.69,4836.22,-0.212672294,,,0,0,,,,,,
30024,RFP_NAME_A,2072.72,1145.92,0.808782463,,G3,0,0,,,,,,
30032,RFP_NAME_A,1076.49,1968.99,-0.453278077,,,0,0,,,,,,
30033,RFP_NAME_A,0,0,,,,0,0,,,,,,
30034,RFP_NAME_A,3400.09,3705.83,-0.082502435,,,0,0,,,,,,
30035,RFP_NAME_A,1328.52,1859,-0.285357719,,,0,0,,,,,,
30039,RFP_NAME_A,0,0,,,,0,0,,,,,,
30040,RFP_NAME_A,2198.16,2060.67,0.066721018,,,0,0,,,,,,
30041,RFP_NAME_A,4781.15,5914.24,-0.191586747,,,0,0,,,,,,
30044,RFP_NAME_A,984.34,730.26,0.347930874,,G3,0,0,,,,,,
30048,RFP_NAME_A,2946.35,1601.27,0.840008243,,G3,0,0,,,,,,
40002,RFP_NAME_A,0,0,,,,0,0,,,,,,
40004,RFP_NAME_A,1324.7,868.58,0.525132976,,G3,0,0,,,,,,
40005,RFP_NAME_A,16093.89,15690.94,0.025680424,V2,,0,0,,,,,,
40011,RFP_NAME_A,19100.11,18036.38,0.058976912,V2,,0,0,,,,,,
40012,RFP_NAME_A,98.36,98.36,0,,,0,0,,,,,,
40019,RFP_NAME_A,5947.98,5774.78,0.029992485,,,0,0,,,,,,
40020,RFP_NAME_A,0,0,,,,0,0,,,,,,
40030,RFP_NAME_A,0,0,,,,0,0,,,,,,
40032,RFP_NAME_A,0,0,,,,0,0,,,,,,
40034,RFP_NAME_A,3612.7,5249,-0.311735569,,,0,0,,,,,,
40035,RFP_NAME_A,0,0,,,,0,0,,,,,,
40042,RFP_NAME_A,7850.66,8699.71,-0.097595207,,,0,0,,,,,,
40043,RFP_NAME_A,2296,2005.46,0.144874493,,G1,0,0,,,,,,
40046,RFP_NAME_A,771.81,169.34,3.557753632,,G3,0,0,,,,,,
40055,RFP_NAME_A,2439.72,7000.42,-0.651489482,,,0,0,,,,,,
40058,RFP_NAME_A,0,0,,,,0,0,,,,,,
40068,RFP_NAME_A,376.82,4464.47,-0.915595804,,,0,0,,,,,,
40071,RFP_NAME_A,2604.3,1789.18,0.455583005,,G3,0,0,,,,,,
40077,RFP_NAME_A,0,0,,,,0,0,,,,,,
40079,RFP_NAME_A,0,0,,,,0,0,,,,,,
40080,RFP_NAME_A,19473.36,22242.03,-0.124479195,V2,,0,0,,,,,,
40083,RFP_NAME_A,400.58,341.3,0.173688837,,G2,0,0,,,,,,
40087,RFP_NAME_A,10562.45,12357.2,-0.145239213,V1,,0,0,,,,,,
40093,RFP_NAME_A,0,178.52,-1,,,0,0,,,,,,
40097,RFP_NAME_A,7470.58,7327.51,0.01952505,,,0,0,,,,,,
40098,RFP_NAME_A,0,0,,,,0,0,,,,,,
40102,RFP_NAME_A,0,0,,,,0,0,,,,,,
40104,RFP_NAME_A,11755.97,12354.19,-0.048422438,V1,,0,0,,,,,,
40108,RFP_NAME_A,1626.79,1858.15,-0.124510938,,,0,0,,,,,,
40112,RFP_NAME_A,3836.52,9002.81,-0.573853053,,,0,0,,,,,,
40116,RFP_NAME_A,11982.73,15261.94,-0.214861938,V1,,0,0,,,,,,
40119,RFP_NAME_A,3977.67,3806.42,0.04498978,,,0,0,,,,,,
40120,RFP_NAME_A,1116.19,1279.21,-0.127438028,,,0,0,,,,,,
40122,RFP_NAME_A,0,0,,,,0,0,,,,,,
40123,RFP_NAME_A,670.2,471.76,0.420637612,,G3,0,0,,,,,,
40124,RFP_NAME_A,16829.75,17457.23,-0.035943847,V2,,0,0,,,,,,
40125,RFP_NAME_A,0,0,,,,0,0,,,,,,
40126,RFP_NAME_A,2736.65,2202.32,0.242621417,,G3,0,0,,,,,,
40131,RFP_NAME_A,0,0,,,,0,0,,,,,,
40135,RFP_NAME_A,0,7268.74,-1,,,0,0,,,,,,
40136,RFP_NAME_A,759.65,1234.69,-0.384744349,,,0,0,,,,,,
40147,RFP_NAME_A,0,0,,,,0,0,,,,,,
40148,RFP_NAME_A,1135.37,1644.53,-0.309608216,,,0,0,,,,,,
40152,RFP_NAME_A,1042.23,2025.12,-0.485349016,,,0,0,,,,,,
40155,RFP_NAME_A,2739.04,1164.26,1.352601653,,G3,0,0,,,,,,
40159,RFP_NAME_A,3896.92,5418.02,-0.280748318,,,0,0,,,,,,
40160,RFP_NAME_A,3428.04,1384.07,1.476782244,,G3,0,0,,,,,,
40163,RFP_NAME_A,0,0,,,,0,0,,,,,,
40164,RFP_NAME_A,12927.38,12337.46,0.047815353,V1,,0,0,,,,,,
40166,RFP_NAME_A,59.33,246.43,-0.759241975,,,0,0,,,,,,
40176,RFP_NAME_A,852.16,622.36,0.369239668,,G3,0,0,,,,,,
40181,RFP_NAME_A,3010.35,3733.29,-0.193646891,,,0,0,,,,,,
40183,RFP_NAME_A,5288.12,5554.96,-0.048036349,,,0,0,,,,,,
40189,RFP_NAME_A,17168.77,20259.14,-0.152542013,V2,,0,0,,,,,,
40196,RFP_NAME_A,871.42,1679.49,-0.481140108,,,0,0,,,,,,
40197,RFP_NAME_A,4269.98,3553.6,0.201592751,,G3,0,0,,,,,,
40198,RFP_NAME_A,0,0,,,,0,0,,,,,,
40211,RFP_NAME_A,0,0,,,,0,0,,,,,,
40212,RFP_NAME_A,0,0,,,,0,0,,,,,,
40216,RFP_NAME_A,3066.21,4768.82,-0.357029622,,,0,0,,,,,,
40220,RFP_NAME_A,878.99,2789.22,-0.684861718,,,0,0,,,,,,
40223,RFP_NAME_A,8292.5,8538.83,-0.028848215,,,0,0,,,,,,
40224,RFP_NAME_A,672.14,630.62,0.065839967,,,0,0,,,,,,
40231,RFP_NAME_A,4136.72,3197.62,0.29368718,,G3,0,0,,,,,,
40233,RFP_NAME_A,5637.63,6475.03,-0.129327586,,,0,0,,,,,,
40241,RFP_NAME_A,17374.2,19299.07,-0.099739003,V2,,0,0,,,,,,
40242,RFP_NAME_A,0,0,,,,0,0,,,,,,
40243,RFP_NAME_A,2737.33,1892.46,0.446440083,,G3,0,0,,,,,,
40244,RFP_NAME_A,3864.88,6020.66,-0.358063734,,,0,0,,,,,,
40249,RFP_NAME_A,0,0,,,,0,0,,,,,,
40250,RFP_NAME_A,264.16,72.75,2.631065292,,G3,0,0,,,,,,
40251,RFP_NAME_A,2581.6,2435.89,0.059817972,,,0,0,,,,,,
40254,RFP_NAME_A,293.84,335.68,-0.124642517,,,0,0,,,,,,
40255,RFP_NAME_A,2044.48,2505.89,-0.184130189,,,0,0,,,,,,
40258,RFP_NAME_A,0,0,,,,0,0,,,,,,
40259,RFP_NAME_A,1318.78,1195.05,0.103535417,,G1,0,0,,,,,,
40260,RFP_NAME_A,1758.34,779.36,1.256133238,,G3,0,0,,,,,,
40261,RFP_NAME_A,2921.29,2872.91,0.016840068,,,0,0,,,,,,
40264,RFP_NAME_A,3663.24,4104.25,-0.107452031,,,0,0,,,,,,
40266,RFP_NAME_A,14130.29,13390.84,0.055220584,V1,,0,0,,,,,,
40267,RFP_NAME_A,0,0,,,,0,0,,,,,,
40269,RFP_NAME_A,0,0,,,,0,0,,,,,,
40277,RFP_NAME_A,0,0,,,,0,0,,,,,,
40278,RFP_NAME_A,0,0,,,,0,0,,,,,,
40282,RFP_NAME_A,1256.04,3564.82,-0.647656824,,,0,0,,,,,,
40283,RFP_NAME_A,0,0,,,,0,0,,,,,,
40284,RFP_NAME_A,3612.44,3735.6,-0.032969269,,,0,0,,,,,,
40285,RFP_NAME_A,2960.27,4056.42,-0.270225963,,,0,0,,,,,,
40288,RFP_NAME_A,4099.07,2969.33,0.380469668,,G3,0,0,,,,,,
40290,RFP_NAME_A,743.89,582.47,0.277130153,,G3,0,0,,,,,,
40292,RFP_NAME_A,0,0,,,,0,0,,,,,,
40294,RFP_NAME_A,4329.08,4766.55,-0.091779169,,,0,0,,,,,,
40295,RFP_NAME_A,278.32,536.24,-0.480978666,,,0,0,,,,,,
40296,RFP_NAME_A,0,0,,,,0,0,,,,,,
40302,RFP_NAME_A,0,0,,,,0,0,,,,,,
40306,RFP_NAME_A,1883.57,2564.01,-0.26538118,,,0,0,,,,,,
40308,RFP_NAME_A,2007.73,2503.09,-0.197899396,,,0,0,,,,,,
40309,RFP_NAME_A,0,0,,,,0,0,,,,,,
40313,RFP_NAME_A,6725.75,5064.69,0.32796874,,G3,0,0,,,,,,
40316,RFP_NAME_A,807.13,665.05,0.213638072,,G3,0,0,,,,,,
40323,RFP_NAME_A,179.96,308.92,-0.417454357,,,0,0,,,,,,
40326,RFP_NAME_A,542.45,379.51,0.4293431,,G3,0,0,,,,,,
40328,RFP_NAME_A,100.28,193.44,-0.481596361,,,0,0,,,,,,
40330,RFP_NAME_A,1095.12,793.26,0.380530973,,G3,0,0,,,,,,
40337,RFP_NAME_A,1961.2,1432.34,0.369227977,,G3,0,0,,,,,,
40339,RFP_NAME_A,4582.39,4220.33,0.0857895,,G1,0,0,,,,,,
40342,RFP_NAME_A,1214.71,789.94,0.537724384,,G3,0,0,,,,,,
40349,RFP_NAME_A,0,59.28,-1,,,0,0,,,,,,
40350,RFP_NAME_A,7578,7453.04,0.016766313,,,0,0,,,,,,
40351,RFP_NAME_A,3308.34,2676.24,0.236189579,,G3,0,0,,,,,,
40361,RFP_NAME_A,2768.98,3605.66,-0.232046283,,,0,0,,,,,,
40364,RFP_NAME_A,3623.77,4089.31,-0.113843167,,,0,0,,,,,,
40365,RFP_NAME_A,1485.75,1418.76,0.047217288,,,0,0,,,,,,
40367,RFP_NAME_A,0,-331.78,-1,,,0,0,,,,,,
40368,RFP_NAME_A,0,0,,,,0,0,,,,,,
40372,RFP_NAME_A,1156.49,1041.19,0.110738674,,G1,0,0,,,,,,
40375,RFP_NAME_A,0,0,,,,0,0,,,,,,
40379,RFP_NAME_A,5543.95,4957.59,0.11827521,,G1,0,0,,,,,,
40381,RFP_NAME_A,3403.25,4251.93,-0.19959877,,,0,0,,,,,,
40382,RFP_NAME_A,14122.56,11938.08,0.182984198,V1,G2,0.03,423.6768,,,,,,
40383,RFP_NAME_A,0,0,,,,0,0,,,,,,
40385,RFP_NAME_A,198.16,139.41,0.421418837,,G3,0,0,,,,,,
40389,RFP_NAME_A,0,0,,,,0,0,,,,,,
40391,RFP_NAME_A,0,0,,,,0,0,,,,,,
40393,RFP_NAME_A,505.54,1038.17,-0.513046996,,,0,0,,,,,,
40397,RFP_NAME_A,0,0,,,,0,0,,,,,,
40400,RFP_NAME_A,0,136.76,-1,,,0,0,,,,,,
40403,RFP_NAME_A,769.84,1508.28,-0.489590792,,,0,0,,,,,,
40406,RFP_NAME_A,1926.22,1974.24,-0.024323284,,,0,0,,,,,,
40414,RFP_NAME_A,6051.72,4254.16,0.4225417,,G3,0,0,,,,,,
40416,RFP_NAME_A,0,0,,,,0,0,,,,,,
40420,RFP_NAME_A,883.23,671.06,0.31617143,,G3,0,0,,,,,,
40421,RFP_NAME_A,4718.69,7388.8,-0.361372618,,,0,0,,,,,,
40422,RFP_NAME_A,1424.64,1251.24,0.138582526,,G1,0,0,,,,,,
40423,RFP_NAME_A,457.65,432.76,0.057514558,,,0,0,,,,,,
40424,RFP_NAME_A,3425.61,4092.08,-0.162868272,,,0,0,,,,,,
40425,RFP_NAME_A,9756.99,12017.43,-0.188096789,V1,,0,0,,,,,,
40428,RFP_NAME_A,3015.91,3969.88,-0.240301974,,,0,0,,,,,,
40429,RFP_NAME_A,4554.32,3115.19,0.461971822,,G3,0,0,,,,,,
40432,RFP_NAME_A,0,0,,,,0,0,,,,,,
40433,RFP_NAME_A,194.24,0,inf,,,0,0,,,,,,
40435,RFP_NAME_A,0,118.66,-1,,,0,0,,,,,,
40436,RFP_NAME_A,984.12,2425.36,-0.594237556,,,0,0,,,,,,
40437,RFP_NAME_A,0,0,,,,0,0,,,,,,
40439,RFP_NAME_A,1394.43,1298.67,0.073736977,,,0,0,,,,,,
40442,RFP_NAME_A,587.19,615.28,-0.045654011,,,0,0,,,,,,
40446,RFP_NAME_A,1177.41,1408.85,-0.164275828,,,0,0,,,,,,
40453,RFP_NAME_A,43,0,inf,,,0,0,,,,,,
40457,RFP_NAME_A,1971.12,2280.91,-0.135818599,,,0,0,,,,,,
40461,RFP_NAME_A,1676.4,2034.75,-0.176115002,,,0,0,,,,,,
40466,RFP_NAME_A,0,0,,,,0,0,,,,,,
40469,RFP_NAME_A,2772.38,2315.64,0.197241367,,G2,0,0,,,,,,
40470,RFP_NAME_A,68.38,0,inf,,,0,0,,,,,,
40480,RFP_NAME_A,2151.03,852.57,1.522995179,,G3,0,0,,,,,,
40483,RFP_NAME_A,7358.63,5543.9,0.327338155,,G3,0,0,,,,,,
40487,RFP_NAME_A,1632.82,872.65,0.871105254,,G3,0,0,,,,,,
40490,RFP_NAME_A,2502.26,2171.06,0.15255221,,G2,0,0,,,,,,
40495,RFP_NAME_A,0,0,,,,0,0,,,,,,
40496,RFP_NAME_A,2361.14,2795.45,-0.155363179,,,0,0,,,,,,
40497,RFP_NAME_A,14366.97,15540.37,-0.075506568,V1,,0,0,,,,,,
40500,RFP_NAME_A,1671.07,2011.95,-0.16942767,,,0,0,,,,,,
40504,RFP_NAME_A,320.32,0,inf,,,0,0,,,,,,
40508,RFP_NAME_A,802.49,-108.66,-8.385330388,,,0,0,,,,,,
40512,RFP_NAME_A,1045.37,1570.01,-0.334163477,,,0,0,,,,,,
40514,RFP_NAME_A,98.36,0,inf,,,0,0,,,,,,
40517,RFP_NAME_A,1163.72,1037.88,0.121247158,,G1,0,0,,,,,,
40524,RFP_NAME_A,0,2650.92,-1,,,0,0,,,,,,
40531,RFP_NAME_A,145.5,150.9,-0.035785288,,,0,0,,,,,,
40532,RFP_NAME_A,1692.26,1904.56,-0.111469316,,,0,0,,,,,,
40535,RFP_NAME_A,882.66,919.67,-0.040242696,,,0,0,,,,,,
40539,RFP_NAME_A,1578.21,1784.38,-0.115541533,,,0,0,,,,,,
40557,RFP_NAME_A,2239.85,2257.12,-0.007651343,,,0,0,,,,,,
40560,RFP_NAME_A,3013.32,4767.04,-0.367884473,,,0,0,,,,,,
40562,RFP_NAME_A,8589.09,7226.43,0.188566138,,G2,0,0,,,,,,
40566,RFP_NAME_A,689.52,178.14,2.870663523,,G3,0,0,,,,,,
40568,RFP_NAME_A,317.4,306.95,0.034044633,,,0,0,,,,,,
40570,RFP_NAME_A,0,0,,,,0,0,,,,,,
40578,RFP_NAME_A,958.12,943.89,0.015075909,,,0,0,,,,,,
40580,RFP_NAME_A,10747.7,8835.49,0.216423764,V1,G3,0.05,537.385,,,,,,
40584,RFP_NAME_A,11619.39,14624.39,-0.205478656,V1,,0,0,,,,,,
40585,RFP_NAME_A,678.28,771.54,-0.120875133,,,0,0,,,,,,
40593,RFP_NAME_A,1445.4,1768.16,-0.182540042,,,0,0,,,,,,
40595,RFP_NAME_A,3497.03,4053.73,-0.137330311,,,0,0,,,,,,
40596,RFP_NAME_A,1366.8,1183.67,0.154713729,,G2,0,0,,,,,,
40598,RFP_NAME_A,9455.72,11679.61,-0.190407899,V1,,0,0,,,,,,
40600,RFP_NAME_A,3213.1,4376.53,-0.265833891,,,0,0,,,,,,
40608,RFP_NAME_A,0,0,,,,0,0,,,,,,
40614,RFP_NAME_A,396.93,1271.27,-0.687768924,,,0,0,,,,,,
40618,RFP_NAME_A,0,0,,,,0,0,,,,,,
40620,RFP_NAME_A,0,0,,,,0,0,,,,,,
40621,RFP_NAME_A,27924.58,22927.95,0.217927464,V3,G3,0.07,1954.7206,,,,,,
40630,RFP_NAME_A,3705.49,1996.71,0.855797787,,G3,0,0,,,,,,
40633,RFP_NAME_A,0,0,,,,0,0,,,,,,
40635,RFP_NAME_A,1287.76,1279.45,0.006494978,,,0,0,,,,,,
40637,RFP_NAME_A,0,0,,,,0,0,,,,,,
40646,RFP_NAME_A,5158.29,4995.52,0.032583195,,,0,0,,,,,,
40647,RFP_NAME_A,0,0,,,,0,0,,,,,,
40648,RFP_NAME_A,0,0,,,,0,0,,,,,,
40649,RFP_NAME_A,3838.57,4795.95,-0.199622598,,,0,0,,,,,,
40650,RFP_NAME_A,495.21,166.62,1.972092186,,G3,0,0,,,,,,
40651,RFP_NAME_A,0,0,,,,0,0,,,,,,
40657,RFP_NAME_A,276.35,117.52,1.351514636,,G3,0,0,,,,,,
40658,RFP_NAME_A,964.53,1740.5,-0.445831658,,,0,0,,,,,,
40660,RFP_NAME_A,1335.75,1122.87,0.189585615,,G2,0,0,,,,,,
40661,RFP_NAME_A,1870.9,3072.87,-0.3911555,,,0,0,,,,,,
40662,RFP_NAME_A,0,0,,,,0,0,,,,,,
40664,RFP_NAME_A,0,0,,,,0,0,,,,,,
40667,RFP_NAME_A,19424.22,21157.93,-0.081941381,V2,,0,0,,,,,,
40668,RFP_NAME_A,9452.29,9516.94,-0.00679315,V1,,0,0,,,,,,
40677,RFP_NAME_A,513.57,1191.41,-0.568939324,,,0,0,,,,,,
40687,RFP_NAME_A,275.65,324.93,-0.151663435,,,0,0,,,,,,
40689,RFP_NAME_A,2238.98,1003.99,1.230081973,,G3,0,0,,,,,,
40690,RFP_NAME_A,1651.12,2738.67,-0.397108816,,,0,0,,,,,,
40691,RFP_NAME_A,34.19,181.42,-0.811542278,,,0,0,,,,,,
40692,RFP_NAME_A,6070.39,4663.78,0.301602992,,G3,0,0,,,,,,
40694,RFP_NAME_A,0,0,,,,0,0,,,,,,
40697,RFP_NAME_A,0,0,,,,0,0,,,,,,
40705,RFP_NAME_A,0,0,,,,0,0,,,,,,
40706,RFP_NAME_A,6293.55,6239.59,0.008648004,,,0,0,,,,,,
40711,RFP_NAME_A,18724.39,17095.11,0.095306787,V2,G1,0.04,748.9756,,,,,,
40715,RFP_NAME_A,0,147.54,-1,,,0,0,,,,,,
40718,RFP_NAME_A,0,0,,,,0,0,,,,,,
40722,RFP_NAME_A,276.17,0,inf,,,0,0,,,,,,
40724,RFP_NAME_A,0,0,,,,0,0,,,,,,
40725,RFP_NAME_A,5448.97,4113.21,0.324748797,,G3,0,0,,,,,,
40726,RFP_NAME_A,1876.23,1026.18,0.828363445,,G3,0,0,,,,,,
40729,RFP_NAME_A,6295.66,7449.28,-0.154863289,,,0,0,,,,,,
40730,RFP_NAME_A,0,0,,,,0,0,,,,,,
40739,RFP_NAME_A,0,0,,,,0,0,,,,,,
40743,RFP_NAME_A,0,0,,,,0,0,,,,,,
40745,RFP_NAME_A,9595.04,10570.22,-0.092257304,V1,,0,0,,,,,,
40753,RFP_NAME_A,2267.01,2201.64,0.029691503,,,0,0,,,,,,
40754,RFP_NAME_A,0,0,,,,0,0,,,,,,
40757,RFP_NAME_A,1180.19,1854.2,-0.363504476,,,0,0,,,,,,
40761,RFP_NAME_A,0,0,,,,0,0,,,,,,
40769,RFP_NAME_A,2080.56,1780.72,0.168381329,,G2,0,0,,,,,,
40770,RFP_NAME_A,0,0,,,,0,0,,,,,,
40779,RFP_NAME_A,28387.37,31548.07,-0.100186794,V3,,0,0,,,,,,
40780,RFP_NAME_A,3936.3,2746.08,0.433425101,,G3,0,0,,,,,,
40782,RFP_NAME_A,0,0,,,,0,0,,,,,,
40784,RFP_NAME_A,6837.78,5825.97,0.173672367,,G2,0,0,,,,,,
40787,RFP_NAME_A,3360.68,4860.79,-0.308614443,,,0,0,,,,,,
40791,RFP_NAME_A,10216.34,10660.59,-0.041672178,V1,,0,0,,,,,,
40795,RFP_NAME_A,4871.81,7056.29,-0.309579113,,,0,0,,,,,,
40796,RFP_NAME_A,2724.26,3102.92,-0.122033439,,,0,0,,,,,,
40799,RFP_NAME_A,4247.55,5132.62,-0.172440196,,,0,0,,,,,,
40805,RFP_NAME_A,949.28,0,inf,,,0,0,,,,,,
40808,RFP_NAME_A,1340.76,1225.64,0.093926438,,G1,0,0,,,,,,
40810,RFP_NAME_A,7163.2,8993.31,-0.203496822,,,0,0,,,,,,
40816,RFP_NAME_A,0,0,,,,0,0,,,,,,
40819,RFP_NAME_A,2950.21,1972.61,0.495587065,,G3,0,0,,,,,,
40821,RFP_NAME_A,16641.34,16702.64,-0.003670079,V2,,0,0,,,,,,
40824,RFP_NAME_A,724.58,588.48,0.23127379,,G3,0,0,,,,,,
40826,RFP_NAME_A,0,34.13,-1,,,0,0,,,,,,
40832,RFP_NAME_A,496.12,442.7,0.120668624,,G1,0,0,,,,,,
40840,RFP_NAME_A,529.7,553.02,-0.042168457,,,0,0,,,,,,
40843,RFP_NAME_A,3149.17,3262.55,-0.034751958,,,0,0,,,,,,
40844,RFP_NAME_A,0,0,,,,0,0,,,,,,
40858,RFP_NAME_A,3498.08,2521.68,0.387202183,,G3,0,0,,,,,,
40860,RFP_NAME_A,5199.44,4534.57,0.146622502,,G1,0,0,,,,,,
40861,RFP_NAME_A,0,1700.64,-1,,,0,0,,,,,,
40862,RFP_NAME_A,524.44,777.73,-0.325678577,,,0,0,,,,,,
40864,RFP_NAME_A,118.66,123.81,-0.041595994,,,0,0,,,,,,
40866,RFP_NAME_A,1065.76,1452.54,-0.266278381,,,0,0,,,,,,
40870,RFP_NAME_A,497.45,120.89,3.114897841,,G3,0,0,,,,,,
40876,RFP_NAME_A,0,0,,,,0,0,,,,,,
40878,RFP_NAME_A,0,0,,,,0,0,,,,,,
40882,RFP_NAME_A,763.7,291.21,1.622506095,,G3,0,0,,,,,,
40884,RFP_NAME_A,12447.86,15213.93,-0.181811669,V1,,0,0,,,,,,
40885,RFP_NAME_A,0,0,,,,0,0,,,,,,
40887,RFP_NAME_A,218.94,25.5,7.585882353,,G3,0,0,,,,,,
40895,RFP_NAME_A,0,10023.4,-1,,,0,0,,,,,,
40900,RFP_NAME_A,1234.67,1345.65,-0.082473154,,,0,0,,,,,,
40908,RFP_NAME_A,6259.94,6612.65,-0.053338677,,,0,0,,,,,,
40910,RFP_NAME_A,13185.11,16932.1,-0.221295055,V1,,0,0,,,,,,
40917,RFP_NAME_A,1244.58,1121.73,0.109518333,,G1,0,0,,,,,,
40919,RFP_NAME_A,0,303.77,-1,,,0,0,,,,,,
